tsec,tnsec,seqNo,id,type,side,bid0,bid1,bid2,bid3,bid4,bid_size0,bid_size1,bid_size2,bid_size3,bid_size4,ask0,ask1,ask2,ask3,ask4,ask_size0,ask_size1,ask_size2,ask_size3,ask_size4
1780790942,754720000,0,1,U,N,6086000000000,0,0,0,0,21134000,0,0,0,0,6086001000000,0,0,0,0,337996000,0,0,0,0
1780790942,856088000,2,1,U,N,6086000000000,0,0,0,0,21179000,0,0,0,0,6086001000000,0,0,0,0,338014000,0,0,0,0
1780790942,959531000,4,1,U,N,6086000000000,0,0,0,0,21179000,0,0,0,0,6086001000000,0,0,0,0,338014000,0,0,0,0
1780790943,66695000,6,1,U,N,6086000000000,0,0,0,0,21179000,0,0,0,0,6086001000000,0,0,0,0,338014000,0,0,0,0
1780790943,154936000,8,1,U,N,6086000000000,0,0,0,0,21179000,0,0,0,0,6086001000000,0,0,0,0,338014000,0,0,0,0
1780790943,258141000,10,1,U,N,6086000000000,0,0,0,0,21348000,0,0,0,0,6086001000000,0,0,0,0,338014000,0,0,0,0
1780790943,354858000,12,1,U,N,6086000000000,0,0,0,0,5889000,0,0,0,0,6086001000000,0,0,0,0,337996000,0,0,0,0
1780790943,458220000,15,1,U,N,6086000000000,0,0,0,0,5757000,0,0,0,0,6086001000000,0,0,0,0,337996000,0,0,0,0
1780790943,555205000,17,1,U,N,6086000000000,0,0,0,0,5748000,0,0,0,0,6086001000000,0,0,0,0,337996000,0,0,0,0
1780790943,654870000,19,1,U,N,6086000000000,0,0,0,0,44666000,0,0,0,0,6086001000000,0,0,0,0,338014000,0,0,0,0
1780790943,759434000,21,1,U,N,6086000000000,0,0,0,0,5784000,0,0,0,0,6086001000000,0,0,0,0,337996000,0,0,0,0
1780790943,860344000,23,1,U,N,6086000000000,0,0,0,0,9502000,0,0,0,0,6086001000000,0,0,0,0,338817000,0,0,0,0
1780790943,954977000,25,1,U,N,6086000000000,0,0,0,0,24801000,0,0,0,0,6086001000000,0,0,0,0,338817000,0,0,0,0
1780790944,54798000,27,1,U,N,6086000000000,0,0,0,0,25187000,0,0,0,0,6086001000000,0,0,0,0,338014000,0,0,0,0
1780790944,166745000,29,1,U,N,6086000000000,0,0,0,0,25187000,0,0,0,0,6086001000000,0,0,0,0,338014000,0,0,0,0
1780790944,255886000,31,1,U,N,6086000000000,0,0,0,0,9548000,0,0,0,0,6086001000000,0,0,0,0,338014000,0,0,0,0
1780790944,356013000,33,1,U,N,6086000000000,0,0,0,0,24810000,0,0,0,0,6086001000000,0,0,0,0,338014000,0,0,0,0
1780790944,455202000,35,1,U,N,6086000000000,0,0,0,0,24810000,0,0,0,0,6086001000000,0,0,0,0,338014000,0,0,0,0
1780790944,556859000,39,1,U,N,6086000000000,0,0,0,0,24829000,0,0,0,0,6086001000000,0,0,0,0,337980000,0,0,0,0
1780790944,655391000,41,1,U,N,6086000000000,0,0,0,0,24810000,0,0,0,0,6086001000000,0,0,0,0,337980000,0,0,0,0
1780790944,754867000,43,1,U,N,6086000000000,0,0,0,0,24819000,0,0,0,0,6086001000000,0,0,0,0,337980000,0,0,0,0
1780790944,855804000,45,1,U,N,6086000000000,0,0,0,0,24819000,0,0,0,0,6086001000000,0,0,0,0,337980000,0,0,0,0
1780790944,955218000,47,1,U,N,6086000000000,0,0,0,0,24819000,0,0,0,0,6086001000000,0,0,0,0,337980000,0,0,0,0
1780790945,61629000,49,1,U,N,6086000000000,0,0,0,0,24819000,0,0,0,0,6086001000000,0,0,0,0,337980000,0,0,0,0
1780790945,155249000,51,1,U,N,6086000000000,0,0,0,0,24819000,0,0,0,0,6086001000000,0,0,0,0,337980000,0,0,0,0
1780790945,255636000,53,1,U,N,6086000000000,0,0,0,0,24819000,0,0,0,0,6086001000000,0,0,0,0,337980000,0,0,0,0
1780790945,356567000,55,1,U,N,6086000000000,0,0,0,0,9548000,0,0,0,0,6086001000000,0,0,0,0,337980000,0,0,0,0
1780790945,538199000,230,1,U,N,6086000000000,6085400000000,0,0,0,9548000,618000,0,0,0,6085401000000,6086001000000,0,0,0,38630000,337980000,0,0,0
1780790946,549556000,290,1,U,N,6086000000000,6085400000000,6085116000000,0,0,9548000,618000,15794000,0,0,6085117000000,6085401000000,6086001000000,0,0,538500000,38630000,337980000,0,0
1780790946,549622000,293,1,U,N,6086000000000,6085400000000,6085116000000,0,0,9548000,618000,15812000,0,0,6085117000000,6085401000000,6086001000000,0,0,531911000,38630000,337980000,0,0
1780790946,549644000,295,1,U,N,6086000000000,6085400000000,6085116000000,0,0,9548000,618000,15812000,0,0,6085117000000,6085401000000,6086001000000,0,0,531911000,38630000,337980000,0,0
1780790946,549658000,298,1,U,N,6086000000000,6085400000000,6085116000000,0,0,9548000,618000,522000,0,0,6085117000000,6085401000000,6086001000000,0,0,531802000,38630000,337980000,0,0
1780790946,549669000,300,1,U,N,6086000000000,6085400000000,6085116000000,0,0,9548000,618000,16077000,0,0,6085117000000,6085401000000,6086001000000,0,0,535114000,38630000,337980000,0,0
1780790946,549691000,302,1,U,N,6086000000000,6085400000000,6085116000000,0,0,9548000,618000,16095000,0,0,6085117000000,6085401000000,6086001000000,0,0,535114000,38630000,337980000,0,0
1780790946,549702000,304,1,U,N,6086000000000,6085400000000,6085116000000,0,0,9548000,618000,16095000,0,0,6085117000000,6085401000000,6086001000000,0,0,535114000,38630000,337980000,0,0
1780790946,549712000,306,1,U,N,6086000000000,6085400000000,6085116000000,0,0,9548000,618000,456000,0,0,6085117000000,6085401000000,6086001000000,0,0,539616000,38630000,337980000,0,0
1780790946,549720000,308,1,U,N,6086000000000,6085400000000,6085116000000,0,0,9548000,618000,447000,0,0,6085117000000,6085401000000,6086001000000,0,0,539616000,38630000,337980000,0,0
1780790946,549729000,310,1,U,N,6086000000000,6085400000000,6085116000000,0,0,9548000,618000,437000,0,0,6085117000000,6085401000000,6086001000000,0,0,542597000,38630000,337980000,0,0
1780790946,555430000,312,1,U,N,6086000000000,6085400000000,6085116000000,0,0,9548000,618000,858000,0,0,6085117000000,6085401000000,6086001000000,0,0,542616000,38630000,337980000,0,0
1780790946,753984000,314,1,U,N,6086000000000,6085400000000,6085116000000,0,0,9548000,618000,866000,0,0,6085117000000,6085401000000,6086001000000,0,0,542616000,38630000,337980000,0,0
1780790946,754678000,316,1,U,N,6086000000000,6085400000000,6085116000000,0,0,9548000,618000,876000,0,0,6085117000000,6085401000000,6086001000000,0,0,543528000,38630000,337980000,0,0
1780790946,936674000,326,1,U,N,6086000000000,6085400000000,6085116000000,0,0,9548000,618000,852000,0,0,6085117000000,6085401000000,6086001000000,0,0,543519000,38630000,337980000,0,0
1780790946,956872000,328,1,U,N,6086000000000,6085400000000,6085116000000,0,0,9548000,618000,852000,0,0,6085117000000,6085401000000,6086001000000,0,0,543519000,38630000,337980000,0,0
1780790947,56037000,330,1,U,N,6086000000000,6085400000000,6085116000000,0,0,9548000,618000,852000,0,0,6085117000000,6085401000000,6086001000000,0,0,543519000,38630000,337980000,0,0
1780790947,158918000,332,1,U,N,6086000000000,6085400000000,6085116000000,0,0,9548000,618000,852000,0,0,6085117000000,6085401000000,6086001000000,0,0,543519000,38630000,337980000,0,0
1780790947,256332000,335,1,U,N,6086000000000,6085400000000,6085116000000,0,0,9548000,618000,852000,0,0,6085117000000,6085401000000,6086001000000,0,0,543432000,38630000,337980000,0,0
1780790947,354299000,337,1,U,N,6086000000000,6085400000000,6085116000000,0,0,9548000,618000,861000,0,0,6085117000000,6085401000000,6086001000000,0,0,543432000,38630000,337980000,0,0
1780790947,454215000,339,1,U,N,6086000000000,6085400000000,6085116000000,0,0,9548000,618000,861000,0,0,6085117000000,6085401000000,6086001000000,0,0,543432000,38630000,337980000,0,0
1780790948,60375000,341,1,U,N,6086000000000,6085400000000,6085116000000,0,0,9548000,618000,861000,0,0,6085117000000,6085401000000,6086001000000,0,0,543432000,38630000,337980000,0,0
1780790948,60388000,344,1,U,N,6086000000000,6085400000000,6085116000000,0,0,9548000,618000,852000,0,0,6085117000000,6085401000000,6086001000000,0,0,543399000,38630000,337980000,0,0
1780790948,60424000,346,1,U,N,6086000000000,6085400000000,6085116000000,0,0,9548000,618000,16492000,0,0,6085117000000,6085401000000,6086001000000,0,0,542487000,38630000,337980000,0,0
1780790948,60433000,348,1,U,N,6086000000000,6085400000000,6085116000000,0,0,9548000,618000,16669000,0,0,6085117000000,6085401000000,6086001000000,0,0,542487000,38630000,337980000,0,0
1780790948,60442000,350,1,U,N,6086000000000,6085400000000,6085116000000,0,0,9548000,618000,16669000,0,0,6085117000000,6085401000000,6086001000000,0,0,542487000,38630000,337980000,0,0
1780790948,443874000,352,1,U,N,6086000000000,6085400000000,6085116000000,0,0,9548000,618000,16678000,0,0,6085117000000,6085401000000,6086001000000,0,0,542487000,38630000,337980000,0,0
