recv_tsec,recv_tnsec,venue,stream_kind,shard_id,conn_epoch,conn_seq,symbol,payload_json
1780790942|754720000|spot|depth|0|0|0|BTCUSDT|"{""lastUpdateId"":95219626235,""bids"":[[""60860.00000000"",""0.21134000""],[""60859.99000000"",""0.00116000""],[""60859.98000000"",""0.00017000""],[""60859.39000000"",""0.00009000""],[""60858.90000000"",""0.00010000""]],""asks"":[[""60860.01000000"",""3.37996000""],[""60860.02000000"",""0.34239000""],[""60860.03000000"",""0.00017000""],[""60860.34000000"",""0.00409000""],[""60860.36000000"",""0.00907000""]]}"
1780790942|754858000|spot|depth|0|0|1|BTCUSDT|"{""e"":""depthUpdate"",""E"":1780790943214,""s"":""BTCUSDT"",""U"":95219626213,""u"":95219626235,""b"":[[""60860.00000000"",""0.21134000""],[""60859.99000000"",""0.00116000""],[""60855.72000000"",""0.00018000""],[""60855.71000000"",""0.13135000""],[""60852.86000000"",""0.00010000""],[""54774.00000000"",""0.00500000""],[""48688.00000000"",""0.16983000""]],""a"":[[""60864.13000000"",""0.13136000""],[""60864.15000000"",""0.00000000""],[""60877.03000000"",""1.20271000""],[""60883.81000000"",""0.00009000""],[""60883.82000000"",""0.94973000""],[""60891.89000000"",""0.96931000""],[""60920.86000000"",""0.70000000""],[""60943.39000000"",""0.06971000""],[""60969.65000000"",""0.00000000""],[""63930.00000000"",""0.15811000""]]}"
1780790942|856088000|spot|depth|0|0|2|BTCUSDT|"{""lastUpdateId"":95219626305,""bids"":[[""60860.00000000"",""0.21179000""],[""60859.99000000"",""0.00134000""],[""60859.98000000"",""0.00017000""],[""60859.39000000"",""0.00009000""],[""60858.90000000"",""0.00010000""]],""asks"":[[""60860.01000000"",""3.38014000""],[""60860.02000000"",""0.34239000""],[""60860.03000000"",""0.00017000""],[""60860.34000000"",""0.00409000""],[""60860.36000000"",""0.00018000""]]}"
1780790942|856102000|spot|depth|0|0|3|BTCUSDT|"{""e"":""depthUpdate"",""E"":1780790943314,""s"":""BTCUSDT"",""U"":95219626236,""u"":95219626305,""b"":[[""60860.00000000"",""0.21179000""],[""60859.99000000"",""0.00134000""],[""60857.16000000"",""0.00018000""],[""60857.15000000"",""0.08786000""],[""60857.14000000"",""0.13126000""],[""60856.18000000"",""0.00000000""],[""60856.00000000"",""0.00618000""],[""60854.30000000"",""0.00028000""],[""60854.29000000"",""0.18647000""],[""60854.17000000"",""0.00000000""],[""60853.87000000"",""0.00000000""],[""60851.17000000"",""0.00821000""],[""60850.45000000"",""0.13239000""],[""60848.11000000"",""0.00000000""],[""60846.97000000"",""0.00000000""],[""60843.09000000"",""0.00000000""],[""60841.11000000"",""0.82202000""],[""60839.24000000"",""0.00000000""],[""60837.72000000"",""0.00000000""],[""60828.21000000"",""0.00400000""],[""60826.68000000"",""0.00000000""],[""60823.48000000"",""0.00615000""],[""54774.00000000"",""0.00500000""]],""a"":[[""60860.01000000"",""3.38014000""],[""60860.36000000"",""0.00018000""],[""60861.12000000"",""0.00018000""],[""60861.22000000"",""0.00018000""],[""60861.23000000"",""0.13162000""],[""60861.24000000"",""0.70350000""],[""60862.12000000"",""0.00000000""],[""60862.39000000"",""0.00000000""],[""60862.48000000"",""0.12009000""],[""60862.87000000"",""0.00000000""],[""60863.39000000"",""0.00821000""],[""60864.13000000"",""0.00010000""],[""60867.75000000"",""0.00000000""],[""60869.16000000"",""0.22758000""],[""60870.21000000"",""1.49565000""],[""60873.33000000"",""0.82192000""],[""60934.35000000"",""0.93678000""],[""60943.39000000"",""0.00000000""],[""60974.68000000"",""2.22208000""],[""60991.08000000"",""0.09837000""]]}"
1780790942|959531000|spot|depth|0|0|4|BTCUSDT|"{""lastUpdateId"":95219626337,""bids"":[[""60860.00000000"",""0.21179000""],[""60859.99000000"",""0.00134000""],[""60859.98000000"",""0.00017000""],[""60859.39000000"",""0.00009000""],[""60858.90000000"",""0.00010000""]],""asks"":[[""60860.01000000"",""3.38014000""],[""60860.02000000"",""0.34239000""],[""60860.03000000"",""0.00017000""],[""60860.34000000"",""0.00409000""],[""60860.58000000"",""0.00010000""]]}"
1780790942|959544000|spot|depth|0|0|5|BTCUSDT|"{""e"":""depthUpdate"",""E"":1780790943414,""s"":""BTCUSDT"",""U"":95219626306,""u"":95219626337,""b"":[[""60857.40000000"",""0.00920000""],[""60857.15000000"",""0.08804000""],[""60857.14000000"",""0.13144000""],[""60854.28000000"",""0.14450000""],[""60854.16000000"",""0.07581000""],[""60850.26000000"",""0.00000000""],[""60839.82000000"",""0.00200000""],[""60838.86000000"",""0.00000000""],[""54774.00000000"",""0.00500000""]],""a"":[[""60860.02000000"",""0.34239000""],[""60860.36000000"",""0.00000000""],[""60861.41000000"",""0.00827000""],[""60874.77000000"",""0.32008000""],[""60875.39000000"",""0.00000000""],[""60876.34000000"",""0.00200000""],[""60943.08000000"",""0.02574000""],[""61008.38000000"",""0.00000000""]]}"
1780790943|66695000|spot|depth|0|0|6|BTCUSDT|"{""lastUpdateId"":95219626350,""bids"":[[""60860.00000000"",""0.21179000""],[""60859.99000000"",""0.00134000""],[""60859.98000000"",""0.00017000""],[""60859.39000000"",""0.00009000""],[""60858.90000000"",""0.00010000""]],""asks"":[[""60860.01000000"",""3.38014000""],[""60860.02000000"",""0.34239000""],[""60860.03000000"",""0.00017000""],[""60860.34000000"",""0.00409000""],[""60860.58000000"",""0.00010000""]]}"
1780790943|66701000|spot|depth|0|0|7|BTCUSDT|"{""e"":""depthUpdate"",""E"":1780790943515,""s"":""BTCUSDT"",""U"":95219626338,""u"":95219626350,""b"":[[""60846.62000000"",""0.00906000""],[""60841.97000000"",""0.01644000""],[""60833.27000000"",""0.00200000""],[""60832.40000000"",""0.00000000""],[""60715.86000000"",""0.09882000""],[""54774.00000000"",""0.00500000""],[""48688.00000000"",""0.17024000""]],""a"":[[""60879.21000000"",""0.13463000""],[""60881.10000000"",""0.00000000""],[""60881.96000000"",""0.00200000""]]}"
1780790943|154936000|spot|depth|0|0|8|BTCUSDT|"{""lastUpdateId"":95219626357,""bids"":[[""60860.00000000"",""0.21179000""],[""60859.99000000"",""0.00134000""],[""60859.98000000"",""0.00017000""],[""60859.39000000"",""0.00009000""],[""60858.90000000"",""0.00010000""]],""asks"":[[""60860.01000000"",""3.38014000""],[""60860.02000000"",""0.34239000""],[""60860.03000000"",""0.00017000""],[""60860.34000000"",""0.00409000""],[""60860.58000000"",""0.00010000""]]}"
1780790943|154948000|spot|depth|0|0|9|BTCUSDT|"{""e"":""depthUpdate"",""E"":1780790943614,""s"":""BTCUSDT"",""U"":95219626351,""u"":95219626357,""b"":[[""54774.00000000"",""0.00500000""],[""48688.00000000"",""0.16983000""]],""a"":[[""60879.21000000"",""0.00000000""],[""60943.08000000"",""0.00000000""]]}"
