tsec,tnsec,seqNo,id,type,side,bid0,bid1,bid2,bid3,bid4,bid_size0,bid_size1,bid_size2,bid_size3,bid_size4,ask0,ask1,ask2,ask3,ask4,ask_size0,ask_size1,ask_size2,ask_size3,ask_size4
1780741445,210040000,2457,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066256000000,6066330000000,130000,17000,17000,18000,9000
1780741445,309509000,2459,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066256000000,6066330000000,130000,17000,17000,18000,9000
1780741445,411040000,2496,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066256000000,6066330000000,130000,17000,17000,18000,9000
1780741445,510262000,2498,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066256000000,6066330000000,130000,17000,17000,18000,9000
1780741445,609210000,2500,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066256000000,6066330000000,130000,17000,17000,18000,9000
1780741445,709401000,2503,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066256000000,6066330000000,130000,17000,17000,18000,9000
1780741445,832135000,2505,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066256000000,6066330000000,130000,17000,17000,18000,9000
1780741445,914748000,2508,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066256000000,6066330000000,130000,17000,17000,18000,9000
1780741446,8522000,2566,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066239000000,6066240000000,130000,17000,17000,528465000,17000
1780741446,108547000,2568,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066239000000,6066240000000,130000,17000,17000,466312000,280000
1780741446,209552000,2570,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066239000000,6066240000000,130000,17000,17000,398231000,17000
1780741446,308526000,2572,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066239000000,6066240000000,130000,17000,17000,398238000,53000
1780741446,410380000,2576,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066239000000,6066240000000,130000,17000,17000,310637000,53000
1780741446,521170000,2580,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066239000000,6066240000000,130000,17000,17000,114000,26000
1780741446,608924000,2582,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066239000000,6066240000000,130000,17000,17000,115000,17000
1780741446,709433000,2586,1,U,N,6068999000000,6068998000000,6068997000000,6068991000000,6068990000000,274541000,54000,17000,18000,18000,6066235000000,6066236000000,6066237000000,6066239000000,6066240000000,130000,17000,17000,108000,17000
