tsec,tnsec,seqNo,id,type,side,bid0,bid1,bid2,bid3,bid4,bid_size0,bid_size1,bid_size2,bid_size3,bid_size4,ask0,ask1,ask2,ask3,ask4,ask_size0,ask_size1,ask_size2,ask_size3,ask_size4
1780775211,865236000,54,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,292813000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,18392000,71000,17000,18000,5863000
1780775211,865254000,56,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,292813000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,17692000,71000,17000,18000,5863000
1780775211,865271000,58,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,292813000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,18392000,71000,17000,18000,5863000
1780775211,865301000,60,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,292813000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,18392000,71000,17000,18000,5863000
1780775211,865317000,62,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,292813000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,18392000,71000,17000,18000,5863000
1780775211,865333000,64,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,292813000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,18392000,71000,17000,18000,5863000
1780775211,865349000,66,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,292813000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,17692000,71000,17000,18000,5863000
1780775211,865368000,68,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,292813000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,17692000,71000,17000,18000,5863000
1780775211,865391000,70,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,292813000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,2402000,71000,17000,18000,5863000
1780775211,865412000,72,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,293802000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,2375000,71000,17000,18000,5863000
1780775211,865442000,75,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,293704000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,2375000,71000,17000,18000,5863000
1780775211,865469000,77,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,305232000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,2384000,71000,17000,18000,5863000
1780775211,865496000,79,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,305232000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,2384000,71000,17000,18000,5863000
1780775211,865514000,81,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,355251000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,2375000,62000,17000,18000,5863000
1780775211,865544000,83,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,355251000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,2375000,62000,17000,18000,5863000
1780775211,865560000,85,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,355251000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,2375000,62000,17000,18000,5863000
1780775211,865577000,87,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,355251000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,2375000,62000,17000,18000,5863000
1780775211,865596000,90,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,305251000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,2323000,71000,17000,18000,5863000
1780775211,865625000,92,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,305251000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,2332000,80000,17000,18000,5863000
1780775211,865643000,94,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,335762000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,2332000,80000,17000,18000,5863000
1780775211,865660000,96,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,335762000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,2332000,80000,17000,18000,5863000
1780775211,865679000,99,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,335739000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,2332000,80000,17000,18000,5863000
1780775211,865711000,101,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,335739000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,2323000,71000,17000,18000,5863000
1780775211,865736000,105,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,322406000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,2323000,71000,17000,18000,5863000
1780775211,865754000,107,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,322406000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,2323000,71000,17000,18000,5863000
1780775211,865769000,109,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,336240000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,2323000,71000,17000,18000,5863000
1780775211,865794000,111,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,336240000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,2323000,71000,17000,18000,5863000
1780775211,865810000,113,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,336240000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,2323000,71000,17000,18000,5863000
1780775211,865827000,115,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,336240000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,2620000,71000,17000,18000,5863000
1780775211,865844000,117,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,336240000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,2620000,71000,17000,18000,5863000
1780775211,865881000,123,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,335331000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,1667000,71000,17000,18000,5863000
1780775211,865900000,125,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,335331000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,1667000,71000,17000,18000,5863000
1780775211,865916000,127,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,335331000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,1667000,71000,17000,18000,5863000
1780775211,865932000,129,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,335340000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,1658000,62000,17000,18000,5863000
1780775211,865964000,131,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,335340000,35000,17000,400000,18000,6060400000000,6060401000000,6060402000000,6060452000000,6060453000000,1658000,62000,17000,18000,5863000
1780775211,866236000,216,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,335340000,223012000,98000,400000,18000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,286855000,1579000,17000,17000,18000
1780775211,866293000,219,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,335340000,230655000,98000,400000,18000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,286819000,1579000,17000,17000,18000
1780775211,866316000,221,1,U,N,6060399000000,6060398000000,6060397000000,6060392000000,6060364000000,335340000,218162000,98000,400000,18000,6060399000000,6060400000000,6060401000000,6060402000000,6060452000000,286837000,1597000,17000,17000,18000
